wave,var,label,type,n_missing,pct_missing,n_unique,examples
baseline,c31_disease_u7_22_2,C31_22.[Abortion] was the reason for hospitalization..,haven_labelled,3176,98.9,1,0
baseline,c31_disease_u7_22_3,C31_22.[Abortion] was the reason for hospitalization..,haven_labelled,3209,100,1,0
baseline,c31_disease_u7_23_1,C31_23.[Covid-19] was the reason for hospitalization..,haven_labelled,3127,97.4,1,0
baseline,c31_disease_u7_23_2,C31_23.[Covid-19] was the reason for hospitalization..,haven_labelled,3176,98.9,2,0 | 1
baseline,c31_disease_u7_23_3,C31_23.[Covid-19] was the reason for hospitalization..,haven_labelled,3209,100,1,0
baseline,c31_disease_u7_24_1,C31_24.[Surgery for Appendicitis] was the reason for hospitalization..,haven_labelled,3127,97.4,2,0 | 1
baseline,c31_disease_u7_24_2,C31_24.[Surgery for Appendicitis] was the reason for hospitalization..,haven_labelled,3176,98.9,1,0
baseline,c31_disease_u7_24_3,C31_24.[Surgery for Appendicitis] was the reason for hospitalization..,haven_labelled,3209,100,1,0
baseline,c31_disease_u7_25_1,"C31_25.[Skin diseases (e.g., boils, lesions, etc.)] was the reason for hospitali",haven_labelled,3127,97.4,2,0 | 1
baseline,c31_disease_u7_25_2,"C31_25.[Skin diseases (e.g., boils, lesions, etc.)] was the reason for hospitali",haven_labelled,3176,98.9,2,0 | 1
baseline,c31_disease_u7_25_3,"C31_25.[Skin diseases (e.g., boils, lesions, etc.)] was the reason for hospitali",haven_labelled,3209,100,1,0
baseline,c31_disease_u7_26_1,C31_26.[Gastritics] was the reason for hospitalization..,haven_labelled,3127,97.4,1,0
baseline,c31_disease_u7_26_2,C31_26.[Gastritics] was the reason for hospitalization..,haven_labelled,3176,98.9,1,0
baseline,c31_disease_u7_26_3,C31_26.[Gastritics] was the reason for hospitalization..,haven_labelled,3209,100,1,0
baseline,c31_disease_u7_27_1,C31_27.[Abnormal pregnancy/pregnancy complications/malpresentation] was the reas,haven_labelled,3127,97.4,1,0
baseline,c31_disease_u7_27_2,C31_27.[Abnormal pregnancy/pregnancy complications/malpresentation] was the reas,haven_labelled,3176,98.9,1,0
baseline,c31_disease_u7_27_3,C31_27.[Abnormal pregnancy/pregnancy complications/malpresentation] was the reas,haven_labelled,3209,100,1,0
baseline,c31_disease_u7_28_1,C31_28.[Dengue Haemorrhagic Fever] was the reason for hospitalization..,haven_labelled,3127,97.4,2,0 | 1
baseline,c31_disease_u7_28_2,C31_28.[Dengue Haemorrhagic Fever] was the reason for hospitalization..,haven_labelled,3176,98.9,2,0 | 1
baseline,c31_disease_u7_28_3,C31_28.[Dengue Haemorrhagic Fever] was the reason for hospitalization..,haven_labelled,3209,100,1,0
baseline,c31_disease_u7_29_1,C31_29.[Surgery for hydrocephalus] was the reason for hospitalization..,haven_labelled,3127,97.4,2,0 | 1
baseline,c31_disease_u7_29_2,C31_29.[Surgery for hydrocephalus] was the reason for hospitalization..,haven_labelled,3176,98.9,1,0
baseline,c31_disease_u7_29_3,C31_29.[Surgery for hydrocephalus] was the reason for hospitalization..,haven_labelled,3209,100,1,0
baseline,c31_disease_u7_2_1,C31_2.[Diseases of Respiratory including pneumonia] was the reason for hospitali,haven_labelled,3125,97.4,2,1 | 0
baseline,c31_disease_u7_2_2,C31_2.[Diseases of Respiratory including pneumonia] was the reason for hospitali,haven_labelled,3176,98.9,2,1 | 0
baseline,c31_disease_u7_2_3,C31_2.[Diseases of Respiratory including pneumonia] was the reason for hospitali,haven_labelled,3208,99.9,2,1 | 0
baseline,c31_disease_u7_3,C31.Reasons for hospitalization for the most recent episode [Child (3)],character,0,0,5, | 34 | 2 | 33 | 12
baseline,c31_disease_u7_30_1,C31_30.[Surgery for hernia] was the reason for hospitalization..,haven_labelled,3126,97.4,2,0 | 1
baseline,c31_disease_u7_30_2,C31_30.[Surgery for hernia] was the reason for hospitalization..,haven_labelled,3176,98.9,1,0
baseline,c31_disease_u7_30_3,C31_30.[Surgery for hernia] was the reason for hospitalization..,haven_labelled,3209,100,1,0
baseline,c31_disease_u7_31_1,C31_31.[Melena] was the reason for hospitalization..,haven_labelled,3127,97.4,2,0 | 1
baseline,c31_disease_u7_31_2,C31_31.[Melena] was the reason for hospitalization..,haven_labelled,3176,98.9,1,0
baseline,c31_disease_u7_31_3,C31_31.[Melena] was the reason for hospitalization..,haven_labelled,3209,100,1,0
baseline,c31_disease_u7_32_1,C31_32.[Intussusception] was the reason for hospitalization..,haven_labelled,3127,97.4,2,0 | 1
baseline,c31_disease_u7_32_2,C31_32.[Intussusception] was the reason for hospitalization..,haven_labelled,3176,98.9,1,0
baseline,c31_disease_u7_32_3,C31_32.[Intussusception] was the reason for hospitalization..,haven_labelled,3209,100,1,0
baseline,c31_disease_u7_33_1,C31_33.[Epilepsy/seizure] was the reason for hospitalization..,haven_labelled,3126,97.4,2,0 | 1
baseline,c31_disease_u7_33_2,C31_33.[Epilepsy/seizure] was the reason for hospitalization..,haven_labelled,3175,98.9,2,0 | 1
baseline,c31_disease_u7_33_3,C31_33.[Epilepsy/seizure] was the reason for hospitalization..,haven_labelled,3207,99.9,2,1 | 0
baseline,c31_disease_u7_34_1,C31_34.[Fever] was the reason for hospitalization..,haven_labelled,3123,97.3,2,0 | 1
baseline,c31_disease_u7_34_2,C31_34.[Fever] was the reason for hospitalization..,haven_labelled,3176,98.9,2,0 | 1
baseline,c31_disease_u7_34_3,C31_34.[Fever] was the reason for hospitalization..,haven_labelled,3208,99.9,2,1 | 0
baseline,c31_disease_u7_35_1,C31_35.[Drug poison/food poison] was the reason for hospitalization..,haven_labelled,3127,97.4,2,0 | 1
baseline,c31_disease_u7_35_2,C31_35.[Drug poison/food poison] was the reason for hospitalization..,haven_labelled,3176,98.9,1,0
baseline,c31_disease_u7_35_3,C31_35.[Drug poison/food poison] was the reason for hospitalization..,haven_labelled,3209,100,1,0
baseline,c31_disease_u7_36_1,"C31_36.[Signs of labours (pain, rupture of membrane)] was the reason for hospita",haven_labelled,3127,97.4,1,0
baseline,c31_disease_u7_36_2,"C31_36.[Signs of labours (pain, rupture of membrane)] was the reason for hospita",haven_labelled,3176,98.9,1,0
baseline,c31_disease_u7_36_3,"C31_36.[Signs of labours (pain, rupture of membrane)] was the reason for hospita",haven_labelled,3209,100,1,0
baseline,c31_disease_u7_37_1,C31_37.[Jaundice] was the reason for hospitalization..,haven_labelled,3127,97.4,2,0 | 1
baseline,c31_disease_u7_37_2,C31_37.[Jaundice] was the reason for hospitalization..,haven_labelled,3176,98.9,1,0
baseline,c31_disease_u7_37_3,C31_37.[Jaundice] was the reason for hospitalization..,haven_labelled,3209,100,1,0
baseline,c31_disease_u7_38_1,C31_38.[Meningitis] was the reason for hospitalization..,haven_labelled,3127,97.4,2,0 | 1
baseline,c31_disease_u7_38_2,C31_38.[Meningitis] was the reason for hospitalization..,haven_labelled,3176,98.9,1,0
baseline,c31_disease_u7_38_3,C31_38.[Meningitis] was the reason for hospitalization..,haven_labelled,3209,100,1,0
baseline,c31_disease_u7_39_1,C31_39.[Constipation] was the reason for hospitalization..,haven_labelled,3127,97.4,2,0 | 1
baseline,c31_disease_u7_39_2,C31_39.[Constipation] was the reason for hospitalization..,haven_labelled,3176,98.9,1,0
baseline,c31_disease_u7_39_3,C31_39.[Constipation] was the reason for hospitalization..,haven_labelled,3209,100,1,0
baseline,c31_disease_u7_3_1,C31_3.[TB] was the reason for hospitalization..,haven_labelled,3127,97.4,1,0
baseline,c31_disease_u7_3_2,C31_3.[TB] was the reason for hospitalization..,haven_labelled,3176,98.9,1,0
baseline,c31_disease_u7_3_3,C31_3.[TB] was the reason for hospitalization..,haven_labelled,3209,100,1,0
baseline,c31_disease_u7_40_1,C31_40.[Low Birth weight] was the reason for hospitalization..,haven_labelled,3127,97.4,2,0 | 1
baseline,c31_disease_u7_40_2,C31_40.[Low Birth weight] was the reason for hospitalization..,haven_labelled,3176,98.9,1,0
baseline,c31_disease_u7_40_3,C31_40.[Low Birth weight] was the reason for hospitalization..,haven_labelled,3209,100,1,0
baseline,c31_disease_u7_41_1,C31_41.[The newborn could not be fed.] was the reason for hospitalization..,haven_labelled,3127,97.4,2,0 | 1
baseline,c31_disease_u7_41_2,C31_41.[The newborn could not be fed.] was the reason for hospitalization..,haven_labelled,3176,98.9,1,0
baseline,c31_disease_u7_41_3,C31_41.[The newborn could not be fed.] was the reason for hospitalization..,haven_labelled,3209,100,1,0
baseline,c31_disease_u7_42_1,C31_42.[Cleft palate surgery] was the reason for hospitalization..,haven_labelled,3127,97.4,1,0
baseline,c31_disease_u7_42_2,C31_42.[Cleft palate surgery] was the reason for hospitalization..,haven_labelled,3176,98.9,2,0 | 1
baseline,c31_disease_u7_42_3,C31_42.[Cleft palate surgery] was the reason for hospitalization..,haven_labelled,3209,100,1,0
baseline,c31_disease_u7_4_1,C31_4.[Kidney disease] was the reason for hospitalization..,haven_labelled,3127,97.4,2,0 | 1
baseline,c31_disease_u7_4_2,C31_4.[Kidney disease] was the reason for hospitalization..,haven_labelled,3176,98.9,2,0 | 1
baseline,c31_disease_u7_4_3,C31_4.[Kidney disease] was the reason for hospitalization..,haven_labelled,3209,100,1,0
baseline,c31_disease_u7_5_1,C31_5.[Liver disease] was the reason for hospitalization..,haven_labelled,3127,97.4,2,0 | 1
baseline,c31_disease_u7_5_2,C31_5.[Liver disease] was the reason for hospitalization..,haven_labelled,3176,98.9,2,0 | 1
baseline,c31_disease_u7_5_3,C31_5.[Liver disease] was the reason for hospitalization..,haven_labelled,3209,100,1,0
baseline,c31_disease_u7_6_1,C31_6.[Cardiovascular disease] was the reason for hospitalization..,haven_labelled,3127,97.4,2,0 | 1
baseline,c31_disease_u7_6_2,C31_6.[Cardiovascular disease] was the reason for hospitalization..,haven_labelled,3176,98.9,2,0 | 1
baseline,c31_disease_u7_6_3,C31_6.[Cardiovascular disease] was the reason for hospitalization..,haven_labelled,3209,100,1,0
baseline,c31_disease_u7_7_1,C31_7.[Haematological disorders] was the reason for hospitalization..,haven_labelled,3127,97.4,2,0 | 1
baseline,c31_disease_u7_7_2,C31_7.[Haematological disorders] was the reason for hospitalization..,haven_labelled,3176,98.9,1,0
baseline,c31_disease_u7_7_3,C31_7.[Haematological disorders] was the reason for hospitalization..,haven_labelled,3209,100,1,0
baseline,c31_disease_u7_8_1,C31_8.[Eye infections] was the reason for hospitalization..,haven_labelled,3127,97.4,1,0
baseline,c31_disease_u7_8_2,C31_8.[Eye infections] was the reason for hospitalization..,haven_labelled,3176,98.9,1,0
baseline,c31_disease_u7_8_3,C31_8.[Eye infections] was the reason for hospitalization..,haven_labelled,3209,100,1,0
baseline,c31_disease_u7_9_1,C31_9.[HIV/AIDS] was the reason for hospitalization..,haven_labelled,3127,97.4,1,0
baseline,c31_disease_u7_9_2,C31_9.[HIV/AIDS] was the reason for hospitalization..,haven_labelled,3176,98.9,1,0
baseline,c31_disease_u7_9_3,C31_9.[HIV/AIDS] was the reason for hospitalization..,haven_labelled,3209,100,1,0
baseline,c32_opd_u7_1,C32.Seeking outpatient/primary care before hospitalization [Child (1)],haven_labelled,3127,97.4,2,1 | 0
baseline,c32_opd_u7_2,C32.Seeking outpatient/primary care before hospitalization [Child (2)],haven_labelled,3176,98.9,2,0 | 1
baseline,c32_opd_u7_3,C32.Seeking outpatient/primary care before hospitalization [Child (3)],haven_labelled,3209,100,1,0
baseline,c33_hospital_u7_1,C33.Place of hospitalization for the most recent episode [Child (1)],haven_labelled,3127,97.4,8,1 | 3 | 9 | 5 | 7
baseline,c33_hospital_u7_2,C33.Place of hospitalization for the most recent episode [Child (2)],haven_labelled,3176,98.9,4,1 | 3 | 2 | 5
baseline,c33_hospital_u7_3,C33.Place of hospitalization for the most recent episode [Child (3)],haven_labelled,3209,100,1,1
baseline,c34_stopnormal_u7_1,C34.Number of days stopped for normal activities because of the hospitalization,numeric,3127,97.4,21,5 | 16 | 11 | 3 | 10
baseline,c34_stopnormal_u7_2,C34.Number of days stopped for normal activities because of the hospitalization,numeric,3176,98.9,12,4 | 5 | 2 | 3 | 0
baseline,c34_stopnormal_u7_3,C34.Number of days stopped for normal activities because of the hospitalization,numeric,3209,100,1,3
baseline,c35_days_u7_1,C35.Days spent in the hospital for the most recent hospitalization [Child (1)],numeric,3127,97.4,16,5 | 2 | 16 | 9 | 3
baseline,c35_days_u7_2,C35.Days spent in the hospital for the most recent hospitalization [Child (2)],numeric,3176,98.9,10,3 | 5 | 1 | 2 | 10
baseline,c35_days_u7_3,C35.Days spent in the hospital for the most recent hospitalization [Child (3)],numeric,3209,100,1,3
baseline,c36_health_u7_1,C36.Amount of money[MMK] spent on direct health care costs for most recent hospi,numeric,3127,97.4,37,70000 | 15000 | 50000 | 400000 | 30000
baseline,c36_health_u7_2,C36.Amount of money[MMK] spent on direct health care costs for most recent hospi,numeric,3178,99,21,20000 | 50000 | 5000 | 0 | 65000
baseline,c36_health_u7_3,C36.Amount of money[MMK] spent on direct health care costs for most recent hospi,numeric,3209,100,1,150000
baseline,c37_nonhealth_u7_1,C37.Amount of money[MMK] spent on indirect health care costs for most recent hos,numeric,3130,97.5,30,30000 | 20000 | 250000 | 100000 | 0
baseline,c37_nonhealth_u7_2,C37.Amount of money[MMK] spent on indirect health care costs for most recent hos,numeric,3177,99,15,30000 | 5000 | 20000 | 0 | 100000
baseline,c37_nonhealth_u7_3,C37.Amount of money[MMK] spent on indirect health care costs for most recent hos,numeric,3209,100,1,50000
baseline,c37b_u7_total_1,C37.Total health care costs for inpatient care[Child (1)],numeric,3127,97.4,55,100000 | 35000 | 300000 | 500000 | 30000
baseline,c37b_u7_total_2,C37.Total health care costs for inpatient care[Child (2)],numeric,3176,98.9,24,50000 | 55000 | 35000 | 20000 | 196
baseline,c37b_u7_total_3,C37.Total health care costs for inpatient care[Child (3)],numeric,3209,100,1,200000
baseline,c38_reimburse_u7_1,C38.Amount of money[MMK] reimbursed for the most recent hospitalization [Child (,numeric,3209,100,1,0
baseline,c3_test_u7_1,C3.Tests/Investigations involved in the last 12 months [Child (1)],haven_labelled,1313,40.9,2,0 | 1
baseline,c3_test_u7_2,C3.Tests/Investigations involved in the last 12 months [Child (2)],haven_labelled,2742,85.4,2,0 | 1
baseline,c3_test_u7_3,C3.Tests/Investigations involved in the last 12 months [Child (3)],haven_labelled,3152,98.2,2,0 | 1
baseline,c3_test_u7_4,C3.Tests/Investigations involved in the last 12 months [Child (4)],haven_labelled,3208,99.9,1,0
baseline,c42_health_child,"C42.Who usually makes decisions about health care for children: you, your (husba",haven_labelled,38,1.2,5,3 | 2 | 1 | 5 | 4
baseline,c4_hospital_u7_1,C4.Episodes of hospitalization in the last 12 months [Child (1)],numeric,230,7.2,5,0 | 1 | 3 | 2 | 30000
baseline,c4_hospital_u7_2,C4.Episodes of hospitalization in the last 12 months [Child (2)],numeric,2399,74.7,4,0 | 1 | 3 | 2
baseline,c4_hospital_u7_3,C4.Episodes of hospitalization in the last 12 months [Child (3)],numeric,3089,96.2,2,0 | 1
baseline,c4_hospital_u7_4,C4.Episodes of hospitalization in the last 12 months [Child (4)],numeric,3202,99.8,1,0
baseline,c5_amount_u7_1,C5.Approximate spent on health care in the last 12 months [Child (1)],numeric,1346,41.9,137,30000 | 40000 | 100000 | 50000 | 23000
baseline,c5_amount_u7_2,C5.Approximate spent on health care in the last 12 months [Child (2)],numeric,2749,85.6,78,15000 | 20000 | 30000 | 200000 | 40000
baseline,c5_amount_u7_3,C5.Approximate spent on health care in the last 12 months [Child (3)],numeric,3152,98.2,25,25000 | 40000 | 10000 | 800000 | 15000
baseline,c5_amount_u7_4,C5.Approximate spent on health care in the last 12 months [Child (4)],numeric,3208,99.9,2,12000 | 6000
baseline,c6_selfmed_u7_1,C6.Approximate spent on self-prescribed medication in the last 12 months [Child,numeric,2165,67.4,66,8000 | 0 | 23500 | 9000 | 5000
baseline,c6_selfmed_u7_2,C6.Approximate spent on self-prescribed medication in the last 12 months [Child,numeric,2873,89.5,36,0 | 20000 | 10000 | 5000 | 15000
baseline,c6_selfmed_u7_3,C6.Approximate spent on self-prescribed medication in the last 12 months [Child,numeric,3148,98.1,17,0 | 10000 | 4500 | 2500 | 50000
baseline,c6_selfmed_u7_4,C6.Approximate spent on self-prescribed medication in the last 12 months [Child,numeric,3204,99.8,4,0 | 5000 | 2000 | 1500
baseline,c7_compare_u7_1,C7.Health care utilizaiton after February 1. [Child (1)],haven_labelled,230,7.2,4,1 | 3 | 4 | 2
baseline,c7_compare_u7_2,C7.Health care utilizaiton after February 1. [Child (2)],haven_labelled,2400,74.8,4,4 | 3 | 2 | 1
baseline,c7_compare_u7_3,C7.Health care utilizaiton after February 1. [Child (3)],haven_labelled,3089,96.2,4,3 | 1 | 4 | 2
